vertex_index,u,v,x,y,z
170,1354.0178212438357,137.2699037403555,665.3067626953125,328.5342712402344,1032.0321044921875
171,1361.274243920574,139.68196440171235,665.9049682617188,331.69171142578125,1041.1990966796875
172,1360.1303920061066,141.16162475602175,665.440185546875,333.5145568847656,1039.83349609375
173,1360.158307866646,136.46187790589315,666.0200805664062,327.70172119140625,1039.80126953125
174,1360.8608361002396,135.4222252890162,665.9622802734375,326.47796630859375,1040.69775390625
175,1363.290646237745,137.1059454902361,666.1722412109375,328.5981750488281,1043.516845703125
176,1361.559675327281,134.36058275579146,665.7937622070312,325.2619323730469,1041.588623046875
177,1364.7934723842232,134.82411124910374,665.8760375976562,326.1430358886719,1045.3553466796875
178,1366.2241224496158,132.36961206515124,665.0970458984375,323.5547790527344,1047.2471923828125
179,1364.9082622516264,134.6402711282831,665.8306884765625,325.94586181640625,1045.5029296875
180,1360.2248128212561,126.9239430389996,663.4591674804688,316.4896545410156,1040.9287109375
181,1357.8358745199355,131.2659882163522,664.8612060546875,321.2577819824219,1037.4091796875
182,1392.892898472683,70.19144764530937,645.1218872070312,263.2842102050781,1091.0733642578125
183,1385.2349927978794,89.76276967375053,651.302490234375,281.95196533203125,1077.507080078125
184,1380.0133356808324,102.6237897009271,655.359619140625,294.1847839355469,1068.6087646484375
185,1405.8149902443163,22.404108313820757,630.4041748046875,216.9365997314453,1114.3677978515625
186,1413.1134891667455,26.305655385541588,631.4012451171875,221.68399047851562,1121.243896484375
187,1403.0842019510883,27.72928977981254,631.9151000976562,221.69781494140625,1110.8575439453125
188,1409.9372648397996,32.04444576869679,633.1771850585938,227.08262634277344,1117.3336181640625
189,1398.1542822816593,38.166254440162476,634.9540405273438,231.21044921875,1103.84423828125
190,1402.5776181244253,47.53956035789003,637.994384765625,241.70391845703125,1106.7354736328125
191,1389.2693744733024,58.56802879344298,641.1056518554688,250.20028686523438,1089.83984375
192,1425.6469624475972,2.4473111237633476,620.0239868164062,206.67530822753906,1132.2513427734375
193,1424.7973079599221,5.116922209484894,621.5010986328125,207.50970458984375,1131.647705078125
194,1420.768843892544,2.2934428282200026,620.217041015625,205.5140380859375,1129.2437744140625
195,1420.2677039796001,4.305017546779873,621.4354248046875,206.2344512939453,1128.714599609375
196,1413.2904914958679,3.9758717675765327,621.4718017578125,204.45803833007812,1123.5833740234375
197,1426.2325051298812,0.0,618.7278442382812,206.04052734375,1132.7080078125
198,1426.2825712597469,-1.4102145882757016,617.9737548828125,205.70823669433594,1132.946044921875
199,1426.2815071265536,-2.476359111808713,617.3884887695312,205.4676971435547,1133.1177978515625
200,1421.5492835264636,-6.140910513082886,614.9073486328125,203.22874450683594,1130.9268798828125
201,1426.013003144791,-7.118359982586412,614.602294921875,204.50938415527344,1133.7957763671875
202,1426.1964917995792,-4.844496426668506,616.0116577148438,204.9573516845703,1133.480224609375
203,1425.870644886295,-8.429922912370397,613.75146484375,204.27244567871094,1133.961181640625
204,1421.4601322448677,-8.218510930934615,613.4962158203125,202.80787658691406,1131.238037109375
205,1425.7553980782234,-9.315860971697763,613.1656494140625,204.12322998046875,1134.064697265625
206,1421.298259171403,-10.24776076469864,612.0609741210938,202.44647216796875,1131.5059814453125
207,1425.4347195090695,-11.4488930920797,611.7069091796875,203.7982177734375,1134.287841796875
208,1421.069690198737,-12.242590007154027,610.60595703125,202.14382934570312,1131.731201171875
209,1421.4687784231762,-26.69727050138913,599.6136474609375,203.2854461669922,1134.5185546875
210,1422.0925752243568,-24.888036064415644,601.21142578125,203.1501922607422,1134.638427734375
211,1421.6462583458663,-24.668565469585722,601.280029296875,202.92234802246094,1134.3131103515625
212,1423.4928219793937,-20.183693034747172,605.1098022460938,203.06997680664062,1134.74609375
213,1420.5599424794298,-28.062652932371325,598.2861938476562,203.2291259765625,1134.093017578125
214,1420.6719479240194,-29.02839047942787,597.5237426757812,203.55084228515625,1134.2967529296875
215,1374.2968939454622,-132.78258280689803,490.7483825683594,206.89111328125,1109.1319580078125
216,1362.0888346755546,-181.15211760563912,442.365478515625,211.38818359375,1105.8206787109375
217,1385.4903563819066,-165.18151984827978,463.0196533203125,220.94747924804688,1121.5655517578125
218,1389.6760535252236,-148.48437890678505,479.7497863769531,219.45301818847656,1122.63330078125
219,1392.3812433574756,-137.72428832005497,490.5563659667969,218.38052368164062,1123.399658203125
220,1384.714523907271,-135.4097280711293,490.8125915527344,213.31260681152344,1117.433349609375
221,1356.3398726648368,-282.2515318485609,345.3069763183594,225.8207550048828,1118.073974609375
222,1359.580296431685,-269.38981123525144,358.2728271484375,225.76528930664062,1118.1162109375
223,1368.7564977203854,-232.40778684345824,395.5102844238281,224.94505310058594,1118.7073974609375
224,1349.9934940612698,-229.47799844529627,393.8668212890625,214.05355834960938,1103.773193359375
225,1377.9517799163834,-195.37641649228854,432.70086669921875,223.14466857910156,1119.99560546875
226,1380.4216283872324,-185.41658085305374,442.7070007324219,222.49215698242188,1120.4619140625
