point_index,u,v,x,y,z,source_geodesic_distance
42313,0.7359210831,0.5324482697,297.7474602,478.4446999,84.67066617,470.0604784
42314,0.7396934064,0.5259413307,298.2432988,478.5470186,114.8495564,469.6525354
42315,0.7343508711,0.535119601,298.7160368,478.6446455,72.04304059,470.2193213
42316,0.7384688128,0.528019303,299.1686302,478.7380347,104.9918726,469.7748301
42317,0.7360794708,0.5321170369,299.6034539,478.8278105,85.83500362,470.0262295
42318,0.7406410119,0.5242544735,300.0224498,478.9142608,122.3378138,469.5346244
42319,0.7317399473,0.5395582656,300.42723,478.9978899,51.04038655,470.4825037
42320,0.7365031767,0.5313495013,300.8191501,479.0787495,89.15972002,469.9695877
42321,0.7337623609,0.5360537639,301.1993632,479.1572557,67.19150325,470.2590744
42322,0.7389137382,0.5271777992,301.5688596,479.2334834,108.4201651,469.7048688
42323,0.7319821474,0.5390940283,301.9284974,479.3077777,52.89571255,470.4426034
42324,0.7373913806,0.5297749553,302.279026,479.3800879,96.19020308,469.8610061
42325,0.7344157566,0.5348844723,302.6211044,479.4507243,72.34390838,470.1759531
42326,0.7401707339,0.524970973,302.9553158,479.5196635,118.4078381,469.5575429
42327,0.7303405573,0.5418760071,303.2821791,479.5872168,39.67496412,470.605485
42328,0.7362795532,0.5316463061,303.6021589,479.6532167,87.21320879,469.9675333
42329,0.7330385834,0.5372133224,303.9156724,479.7179591,61.24377326,470.3111161
42330,0.7392941718,0.5264392388,304.2230965,479.7813646,111.3178174,469.6394331
42331,0.7310974862,0.5405342243,304.5247729,479.8437052,45.66643812,470.5129657
42332,0.7375668471,0.5293926433,304.8210123,479.9048002,97.4528796,469.8185316
42333,0.7341240348,0.5353076911,305.1120985,479.9649148,69.86845823,470.1839036
42334,0.7408856606,0.5236635102,305.3982915,480.0239336,123.9957566,469.4583158
42335,0.7275584114,0.5465875983,305.67983,480.0821604,17.26281499,470.8805695
42336,0.7344459019,0.534727122,305.956934,480.139302,72.39847608,470.1416097
42337,0.7307408296,0.5410940321,306.2298067,480.1956592,42.71504318,470.5351911
42338,0.7410409828,0.5234064589,308.1031494,480.4422397,123.1402995,469.4496842
42339,0.7386761128,0.5274487933,306.9504898,480.2971725,105.5597112,469.6912583
42340,0.7402846121,0.5247437072,309.6257669,480.6339003,115.2925214,469.5454326
42341,0.7387378362,0.5273845911,308.741372,480.5225932,103.9471916,469.7021623
42342,0.7415464677,0.5226379054,312.4201594,480.9856243,122.1094775,469.4378325
42343,0.7359519179,0.5321381544,307.0219817,480.3061942,83.66177668,469.9832138
42344,0.7392650377,0.5265331561,311.1181401,480.8217563,105.3727344,469.6690259
42345,0.7370989342,0.5302178855,309.3014748,480.593108,90.16488318,469.8828593
42346,0.7411448964,0.5233685472,314.1097945,481.1983047,116.9062574,469.49728
42347,0.7354478898,0.5330389446,308.4492308,480.4858485,77.94680775,470.051051
42348,0.7399435174,0.5254259736,313.6895512,481.1454181,107.7806532,469.621618
42349,0.7373796275,0.5297827987,311.3443012,480.8502393,90.00936918,469.8728145
42350,0.7424439087,0.5212047437,317.1572404,481.5818805,123.7230548,469.3881805
42351,0.7326496145,0.5378208279,307.0306614,480.3073145,57.20856302,470.3363637
42352,0.7379679703,0.5288112878,313.087291,481.0696272,92.6700633,469.826947
42353,0.7349492927,0.5339379024,310.1967635,480.7058174,71.89854978,470.1214379
42354,0.7407557451,0.5241001954,316.7534453,481.5310684,110.6802011,469.5647237
42355,0.7330135967,0.5372355297,308.779711,480.5274671,58.06557489,470.3145429
42356,0.7391413064,0.5268526445,315.6615996,481.3936496,99.03710744,469.72666
42357,0.735823241,0.5324860052,312.4117692,480.9846163,76.29094184,470.0496482
42358,0.7423802473,0.5213748173,319.7375964,481.9066745,120.1777996,469.4202058
42359,0.7312715181,0.5402178309,308.1233225,480.4448611,44.88814696,470.4943817
42360,0.7380552237,0.5287219213,315.6782157,481.3957502,90.32081619,469.8429407
42361,0.7344037153,0.5349200199,312.043116,480.9382253,65.35785019,470.1978134
42362,0.7415775478,0.5227623191,320.0040015,481.940214,113.4368352,469.50863
42363,0.7322551583,0.5385758093,310.2798783,480.7163018,50.22764985,470.4102931
42364,0.7396911266,0.5259733751,318.5110112,481.7523049,100.0877572,469.6957247
42365,0.735787527,0.5325984215,314.5842903,481.2580752,73.44924392,470.0746996
42366,0.7435815605,0.5193886213,323.1896485,482.3411796,125.7363049,469.3255062
42367,0.727754583,0.5462309716,306.4752633,480.2374468,18.66524475,470.8542869
42368,0.7356923234,0.5327772987,315.2260817,481.3388593,71.93191255,470.0911508
42369,0.731455012,0.5399677911,310.9245638,480.7974561,43.06212697,470.5021413
42370,0.7397286496,0.5259443826,320.027634,481.9432042,98.60408904,469.7065356
42371,0.7290121618,0.5441209216,308.7748066,480.5268834,26.03008689,470.7423076
42372,0.666120903,0.5249861132,325.2681154,482.5224775,116.2532884,469.4430661
42373,0.6615004055,0.5269998705,324.1934898,482.3835041,108.8985194,469.5477944
42374,0.5024510932,0.5356847685,327.5906373,482.6444168,103.8347651,469.6020463
42375,0.7179234648,0.5266013063,321.2015689,482.0677675,99.71874958,469.6856332
42376,0.5332265059,0.5361194125,325.5243973,482.4179518,96.15969048,469.715413
42377,0.6111652077,0.5332473911,322.9379232,482.1749628,92.97862101,469.769866
42378,0.3818036708,0.5446965023,328.5530659,482.640675,90.07584286,469.7851375
42379,0.6473884924,0.5329172865,321.0665711,481.9784375,87.38899559,469.8540109
42380,0.3920934602,0.5454854413,327.4335006,482.5114074,84.87607661,469.8607324
42381,0.5036275835,0.5408418698,324.087541,482.208071,82.5071036,469.9074112
42382,0.2144807445,0.5549301825,331.3962115,482.8238896,80.2598789,469.9064528
42383,0.7149243657,0.5320208321,317.7647346,481.6354081,78.11732046,469.9944379
42384,0.4116583356,0.5467223683,325.4800602,482.2875139,76.06609208,469.9890572
42385,0.555565361,0.5404656256,321.3396962,481.9182125,74.09538202,470.0337444
42386,0.2234156165,0.5564824108,329.8464366,482.6394946,72.19642501,470.0228761
42387,0.6261790354,0.5380716041,318.8577109,481.6807489,70.36186785,470.0952647
42388,0.2754319399,0.5549292092,327.8780354,482.4470732,68.58562421,470.08051
42389,0.4401298834,0.5476384579,323.2261328,482.0352388,66.86241917,470.1240365
42390,0.06413280309,0.565653541,332.9331825,482.8613966,65.1878053,470.1049351
42391,0.6590156081,0.5381968649,316.8785583,481.4672792,63.55783463,470.1964016
42392,0.2700758352,0.5567969726,326.9431251,482.3247953,61.9691868,470.1745875
42393,0.4567129826,0.5484366937,321.7370505,481.8662824,60.41881453,470.2181534
42394,0.04489083576,0.5680901811,332.4209964,482.7776526,58.90412039,470.1926599
42395,0.5471842856,0.5449326422,318.8480453,481.5983818,57.42269327,470.2713951
42396,0.1201967611,0.5652804758,329.9450081,482.545759,55.97250028,470.2432414
42397,0.3232900417,0.5561180101,324.3232321,482.05223,54.55158903,470.2868394
42398,-0.1246440709,0.5774327479,335.9854194,483.0486859,53.15830132,470.2554721
42399,0.7130952245,0.538540271,313.527698,481.1043015,51.79101362,470.3709965
42400,0.2564808369,0.5602490689,325.4285278,482.1216468,50.44841752,470.3379094
42401,0.4799991784,0.5501053721,319.2811793,481.583456,49.12915013,470.3823923
42402,0.003773466377,0.5727213305,331.709942,482.6465941,47.8320871,470.3464073
42403,0.5910657879,0.5455335707,315.9144036,481.2770393,46.5560777,470.4319386
42404,0.1016457657,0.5687572774,328.7000733,482.3712009,45.3002082,470.3938527
42405,0.3390643122,0.5579425387,322.1972254,481.8028876,44.06348769,470.4387464
42406,-0.168707934,0.5820164118,335.4761019,482.939798,42.84512084,470.3980217
42407,0.6452766239,0.5441955691,313.6759632,481.0531433,41.6442361,470.5084437
42408,0.1277835522,0.5687162236,327.2184371,482.2129911,40.46020074,470.4661142
42409,0.3809687146,0.5571464171,320.3083085,481.6100051,39.29224728,470.5118297
42410,-0.1539037268,0.5824731312,334.3172044,482.8102558,38.13979595,470.4670575
42411,0.5056426842,0.5518682993,316.6264365,481.2782115,37.00217068,470.5588845
42412,-0.04101320343,0.5777396337,330.9528375,482.5060138,35.87890342,470.5123449
42413,0.2245205713,0.5655773295,323.7244671,481.8759648,34.76938884,470.5586385
42414,-0.338620511,0.5922139564,338.4928229,483.1420324,33.67319539,470.5098232
42415,0.6699435158,0.5452533468,311.5473063,480.8126062,32.5897634,470.6408519
42416,0.09922414227,0.5722386627,326.5209071,482.0965239,31.51877565,470.5908078
42417,0.3801417504,0.5593436879,318.8924358,481.4323058,30.45972252,470.6381413
42418,-0.2063734173,0.5870628783,334.2891186,482.75284,29.41227838,470.5859511
42419,0.5194257009,0.5533310397,314.8563777,481.0712829,28.37598705,470.6839165
42420,-0.07786027967,0.5815491766,330.5425282,482.4169071,27.35059896,470.6301769
42421,0.2142300082,0.5681202587,322.6247002,481.7280257,26.33569418,470.6781584
42422,-0.3981716365,0.5970411137,338.7154211,483.1086528,25.33102527,470.6223908
42423,0.5867978367,0.5511636517,312.4105704,480.8350078,24.33619345,470.7494489
42424,-0.03370291883,0.5804589741,328.7194329,482.2345608,23.35103623,470.6924744
42425,0.2713514,0.5664134802,320.4638726,481.5168143,22.37518189,470.7413819
42426,-0.3637072747,0.5963859671,337.1621271,482.9500475,21.40844228,470.6824764
42427,0.4217054688,0.5598436157,316.1598812,481.1336987,20.45047691,470.7861491
42428,-0.2233145433,0.5902782785,333.1253641,482.5900757,19.50115901,470.7258533
42429,0.09205763484,0.5757411369,324.6016242,481.8494328,18.56016852,470.7754436
42430,-0.5669827508,0.6068282594,341.9419216,483.3382215,17.62736336,470.7133055
42431,0.7088872013,0.5473124825,307.9274136,480.4004742,16.70242242,470.8726837
42432,0.04412226825,0.5786638215,325.4222036,481.9026783,15.78529699,470.8096655
42433,0.3733332196,0.5634710202,316.5362646,481.131013,14.87568188,470.860392
42434,-0.3050330147,0.5954555867,334.3944862,482.6646374,13.9734715,470.7956024
42435,0.5375428358,0.55622124,311.885263,480.7187893,13.07839148,470.9049228
42436,-0.150162083,0.5886396118,329.9936637,482.2740678,12.19039124,470.8388601
42437,0.1886261512,0.5729914117,320.8581545,481.4810696,11.30920877,470.8902767
42438,-0.5122387282,0.6060226768,339.318052,483.0667312,10.4347679,470.8225126
42439,0.5853858475,0.529489453,327.1003296,482.6548449,113.2788802,469.4760505
42440,0.6180559154,0.5272570313,328.7554775,482.7324546,115.9606525,469.4373721
42441,0.4854481128,0.5361421161,329.8950473,482.7858889,105.0678589,469.5792504
42442,0.6652493125,0.524039491,330.8213307,482.8293223,119.8349037,469.3821248
42443,0.3327606149,0.546363281,331.6222778,482.8668786,92.52526527,469.7418136
42444,0.574119848,0.5301289509,332.3381583,482.9004461,112.348564,469.4782135
42445,0.4045515549,0.5415085282,332.9914136,482.9310772,98.42049283,469.6611828
42446,0.7118991785,0.5208425675,333.5960706,482.9594295,123.6638374,469.3261042
42447,0.06822262672,0.5640820798,334.1615906,482.9859467,70.79508649,470.0243335
42448,0.40381818,0.5415195889,334.6947132,483.0109447,98.35863582,469.6587027
42449,0.1896472009,0.5558995785,335.2004405,483.0346582,80.7672746,469.8904141
42450,0.5756038069,0.5299541923,335.6826064,483.0572669,112.4672649,469.470167
42451,0.0318415851,0.5664822373,336.1442261,483.0789122,67.80505138,470.060045
42452,0.4500263993,0.5383721264,336.5877216,483.0997077,102.1521343,469.6048582
42453,0.2081634373,0.5546146528,337.0150737,483.1197462,82.28637361,469.8668062
42454,0.6680219042,0.5237049454,337.4279266,483.1391048,120.0563408,469.3664023
42455,-0.1358423773,0.5777120806,337.8276629,483.1578484,54.03076853,470.2389853
42456,0.3458198712,0.5453378183,338.2154587,483.1760321,93.59160767,469.714941
42457,0.07348457879,0.5636290825,338.5923241,483.1937032,71.22305779,470.0100925
42458,0.5917721437,0.5287942327,338.9591343,483.2109029,113.7921281,469.4462974
42459,-0.09926006679,0.5752205018,339.3166536,483.227667,57.03403001,470.1963761
42460,0.4434131218,0.5387474484,339.6655543,483.2440269,101.6060245,469.6061218
42461,0.1485360367,0.5585542284,340.0064309,483.2600105,77.38604437,469.9258329
42462,0.7240462845,0.5198750189,340.3398131,483.2756428,124.6551173,469.299933
42463,-0.4220078022,0.5968774335,340.6661743,483.2909458,30.52394082,470.5444265
42464,0.1675681432,0.5572533771,340.9859403,483.3059396,78.94830924,469.9032712
42465,-0.1561429458,0.578998287,341.2994955,483.3206422,52.36008142,470.2543613
42466,0.463754934,0.5373370024,341.6071883,483.3350699,103.2749458,469.5802862
42467,-0.3515378566,0.5921142723,341.9093357,483.3492375,36.31078876,470.4654733
42468,0.2888793996,0.5490744193,342.2062272,483.3631587,88.91101729,469.7691259
42469,-0.05404543542,0.5721108933,342.4981278,483.3768459,60.74469387,470.1411323
42470,0.6144370945,0.5271853972,342.7852812,483.3903105,115.6500659,469.4143123
42471,-0.5124109544,0.6028982327,343.0679116,483.403563,23.09641421,470.6380237
42472,0.1711663983,0.5569586299,343.3462262,483.4166132,79.24160416,469.894821
42473,0.5382301569,0.5634564004,347.85878,483.3889079,116.7396992,469.0434608
42474,0.4085996329,0.564347256,350.3368019,483.2772404,122.3308295,468.9524956
42475,0.3224174001,0.5698017528,348.1969758,483.3743878,100.8590071,469.3169079
42476,0.2484848325,0.5681129068,351.3215071,483.2332612,115.4290984,469.0730475
42477,0.1875804547,0.5714241239,350.2326014,483.2827591,103.0704115,469.2830865
42478,0.1291817677,0.5681313976,354.2263292,483.1022421,124.7264334,468.9192993
42479,0.08405931574,0.5780128925,347.6335336,483.4007517,77.08759928,469.7240379
42480,0.03398125861,0.5740444379,351.9500024,483.2055994,101.5891479,469.3120375
42481,-0.00806930255,0.5778841081,349.9881401,483.2945329,85.00836488,469.5928083
42482,-0.05315827713,0.5729092701,354.9664236,483.0694131,114.3307155,469.0993616
42483,-0.08743965528,0.5815860313,349.0467494,483.3374223,72.07949792,469.8129418
42484,-0.1289238324,0.5759745891,354.4326909,483.0938417,104.4159838,469.2685595
42485,-0.1625737854,0.5801735544,351.9854121,483.2047113,85.31245069,469.5916673
42486,-0.2015086665,0.5737850106,357.9142751,482.9365524,121.4740276,468.9826973
42487,-0.2270745312,0.5864857159,348.6470096,483.3560194,57.69040666,470.0592621
42488,-0.2638622965,0.5796818176,354.8468629,483.0755894,95.83469436,469.4167923
42489,-0.2923586614,0.5843317022,351.9222509,483.2080413,73.98939729,469.7860153
42490,-0.3275936761,0.5768679064,358.5981175,482.9060645,115.4300568,469.087902
42491,-0.350220957,0.5879392233,350.5281114,483.2713409,59.85618251,470.0259086
42492,-0.3840852126,0.5800336865,357.5145179,482.9553063,103.4773746,469.2909786
42493,-0.4090496029,0.5850167144,354.24399,483.1033991,79.62813106,469.6939131
42494,-0.4418721692,0.5765320043,361.6560372,482.768099,126.1677376,468.9097283
42495,-0.456646752,0.5955263833,347.2224503,483.4213197,28.92985729,470.5503224
42496,-0.4883998915,0.5868030138,354.7942263,483.0787875,76.62164868,469.7466749
42497,-0.5106171509,0.592253382,351.0924581,483.2463854,50.13503938,470.1940256
42498,-0.5416340495,0.5830017658,359.0576812,482.8860457,100.5054674,469.3451758
42499,-0.5579869183,0.5961152784,349.243439,483.3302317,33.85791199,470.4698117
42500,-0.5882822858,0.5865036906,357.4713961,482.9579998,86.03637803,469.5904452
42501,-0.608409721,0.5922461752,353.4909566,483.1382009,57.87190975,470.0660442
42502,-0.6381621081,0.5821507608,362.0824898,482.749514,112.514108,469.1451053
42503,-0.6496970004,0.6001783023,348.3227202,483.3722305,20.02989632,470.7054306
42504,-0.678851085,0.5898182912,357.1057133,482.9748773,75.99574204,469.7621489
42505,-0.6945303348,0.582586507,364.3632068,482.6052773,116.2533093,469.0891278
42506,-0.692759534,0.5850291567,366.7475002,482.3534863,108.8985454,469.2328264
42507,-0.692938255,0.5850635602,362.8241966,482.6606494,103.8347907,469.3005146
42508,-0.6913156183,0.5871748966,366.6729553,482.3026208,99.71878549,469.3950528
42509,-0.6912903627,0.587376868,364.5160482,482.4666504,96.15972303,469.446
42510,-0.6894623984,0.5896849323,369.7751979,481.9926725,92.97865723,469.5318928
42511,-0.6915153279,0.5874061339,359.7616294,482.8392116,90.07587649,469.5270951
42512,-0.6896285231,0.5897596244,365.5684936,482.3210243,87.38903955,469.6073068
42513,-0.6900443299,0.589391212,362.3193313,482.585899,84.87611402,469.6335855
42514,-0.6879545747,0.5919684869,369.1357267,481.9825242,82.5071447,469.7138341
42515,-0.6898403929,0.5898548993,360.2032047,482.7398084,80.2599141,469.7034918
42516,-0.6876292502,0.592564266,367.6464447,482.0837198,78.11737404,469.7832484
42517,-0.6882761147,0.5919012269,363.7703181,482.405614,76.06613709,469.7978264
42518,-0.6858879603,0.5948108766,372.0272047,481.6803407,74.09543109,469.8791074
42519,-0.6890317566,0.5911979869,358.3077688,482.8531428,72.19646807,469.8357149
42520,-0.6865612117,0.5941981406,366.9790047,482.0929409,70.36192476,469.91691
42521,-0.6874141078,0.5932790003,362.4571148,482.4723125,68.58567073,469.9229898
42522,-0.6847837146,0.596462138,371.8353042,481.6517611,66.86246991,470.0061819
42523,-0.6875188733,0.593319948,359.8848854,482.6732112,65.18784746,469.968748
42524,-0.6847866374,0.5966185891,369.7276416,481.8131271,63.55789747,470.0528966
42525,-0.6857874595,0.59551605,364.735869,482.2342435,61.96923779,470.0530141
42526,-0.6829099273,0.5989820633,375.2075046,481.3203533,60.41887002,470.139284
42527,-0.6877404349,0.5933628939,355.017266,483.0542997,58.90416897,470.0527481
42528,-0.6848078021,0.5968905034,365.7519866,482.1181228,57.42275846,470.1392734
42529,-0.6859766593,0.5955832459,360.1791113,482.590281,55.97255225,470.1336748
