sample_index,source_index,u,v,x,y,z
0,0,0.2784893198,-0.3794874149,458.6206665,373.9222412,840.710022
1,1,0.3400700369,-0.3537502481,495.1818848,364.6195374,841.9068604
2,2,0.3602653419,-0.3375738358,503.2131653,361.5814819,859.0690918
3,3,0.4197864312,-0.2541732775,549.7401733,328.4132996,846.9233398
4,4,0.4199286934,-0.2286569399,554.0210571,319.6972961,847.7491455
5,5,0.4274898286,-0.2051020724,566.7570801,319.8643188,865.9910889
6,6,0.4372687404,-0.2260913446,560.9176636,301.830719,848.8873291
7,7,0.4415889967,-0.1443767934,565.9822998,282.9500732,850.1785278
8,8,0.4329131656,-0.1068909033,579.2985229,282.631012,872.1526489
9,9,0.4212452338,-0.1069383146,553.1328125,266.8547363,815.6156616
10,10,0.4404260093,-0.1264633517,558.1864014,265.4315796,827.4902954
11,11,0.4116209807,-0.1697405151,554.1066895,284.9083557,827.9713745
12,12,0.3104559688,-0.3607118601,498.9490662,362.5997925,795.2184448
13,13,0.3118791674,-0.3857844698,495.4350891,363.9050903,784.8070679
14,14,0.3230409308,-0.3833436215,498.8097839,361.0979309,785.1018066
15,15,0.3271383565,-0.3620370287,491.2024536,366.3958435,832.8955688
16,16,0.2588864651,-0.3991227322,460.1119385,383.6439514,782.873291
17,17,0.2938300791,-0.3967178926,474.6528625,376.4282532,783.6037598
18,18,0.2809833105,-0.3741703216,480.3108521,372.3630981,804.1755981
19,19,0.3773522353,-0.3692350175,511.5985413,328.7583313,700.194458
20,20,0.3872249454,-0.3825335088,515.4709473,320.5536804,699.9841919
21,21,0.3760064098,-0.3705238186,513.9580688,323.3570251,714.4595947
22,22,0.2009142444,0.2163481439,434.1659546,79.53884888,806.1702881
23,23,0.2157018768,0.1941355561,451.6851501,86.97900391,804.0466919
24,24,0.2105279238,0.1838992443,449.1533508,87.00118256,775.7562866
25,25,0.2406979972,0.1761163349,457.6089783,91.83395386,774.5349121
26,26,0.2648135232,0.05387303899,463.9759521,100.9125671,684.8000488
27,27,0.2622810883,0.04969397059,455.2622681,94.17675781,684.7999878
28,28,0.2371937032,0.08948901114,447.4246216,89.98425293,704.3308105
29,29,0.3260028245,0.213519692,502.8311768,117.6513062,863.1043091
30,30,0.3209673611,0.210194878,510.8260498,124.5858231,862.0383301
31,31,0.330579941,0.2081886764,508.1586304,124.4359436,844.9122314
32,32,0.3843441337,0.09237168766,524.6362915,158.8716125,797.2772217
33,33,0.4173660518,0.06543171405,533.725769,174.328476,797.5424805
34,34,0.4051472725,-0.00762888639,528.5553589,177.5847321,770.7629395
35,35,0.4513522922,0.07633132668,561.3080444,195.7427826,855.87146
36,36,0.4358467944,0.08159205948,564.4607544,204.996933,855.236084
37,37,0.4460735217,0.04105322188,555.3634644,206.8791962,826.5073853
38,38,0.3924749112,0.002414922329,511.9447327,160.5836792,684.8000488
39,39,0.3722134847,0.050172635,500.8170166,141.5850067,684.7999878
40,40,0.3748950425,0.0315153473,504.1574707,147.9753876,701.8617554
41,41,0.1020440168,0.4556244542,393.4456787,200.4399872,1084.899536
42,42,0.01412378425,0.4473672436,345.3144836,200.7687836,1083.592896
43,43,-0.003413353102,0.4052152399,345.3102417,214.8587799,1102.986084
44,44,0.1415232048,0.3785621989,391.4573364,163.35112,1035.36731
45,45,-0.001807146994,0.3606774303,345.3303223,147.882431,1014.728699
46,46,-0.004146473842,0.4378868979,345.319397,184.3308411,1061.476685
47,48,0.4391781277,0.3312752718,618.9497681,204.8526306,1129.730103
48,50,0.4603675622,0.2976398487,626.1184692,206.9872742,1108.366333
49,51,0.4534811783,0.3014369468,624.5634766,204.8934937,1109.927612
50,52,0.4470390075,0.310882104,625.5932617,208.006485,1120.955811
51,53,0.4253519705,0.3344598287,600.6004028,187.3681183,1101.722778
52,56,0.4645544224,0.2741839211,618.6785889,200.3666382,1068.829102
53,57,0.4633087687,0.2829074326,622.3449097,203.4066772,1082.262085
54,58,0.4680349115,0.2601778463,625.6408691,212.7581177,1075.381714
55,59,0.3679146006,0.3420927049,556.2111206,172.1961517,1071.36853
56,60,0.3369808315,0.3361316796,533.2647095,174.6148376,1069.359253
57,61,0.3337979183,0.3510707797,535.446106,181.3365631,1082.289062
58,62,0.4187559374,0.3275033294,595.4621582,182.3614349,1089.902832
59,63,0.4225493665,0.3177608656,593.9962769,180.2269745,1083.264282
60,64,0.4067427754,0.3219439131,588.3418579,178.5889587,1084.428101
61,65,0.4595222941,0.2870534535,619.723877,199.0393982,1085.477295
62,66,0.4451465231,0.2823931739,604.8938599,184.7932281,1063.155029
63,67,0.4442168584,0.2956623243,600.5578613,181.3858032,1065.485107
64,68,0.4389555039,0.3015264497,604.3723755,185.1026306,1079.782959
65,69,0.4817034797,0.2240453218,621.1771851,215.4817963,1041.931396
66,70,0.4770678305,0.1676139569,627.5491333,234.0774994,1029.055542
67,71,0.4770274549,0.1503331313,618.440979,226.31604,1002.323486
68,72,-0.002227541901,0.3337879468,345.3434753,103.933403,946.1785889
69,73,-0.002167814634,0.3468129873,345.3388977,119.2338486,973.1660156
70,74,0.08549129248,0.3336377693,388.4833069,120.1036835,973.3307495
71,75,0.1180550543,0.3564209084,389.283905,130.471817,989.8464966
72,76,0.08789987591,0.3589400508,390.0531311,141.3302002,1005.737976
73,77,0.2181507818,0.3462715165,434.5458374,142.1331329,1006.431885
74,78,0.3224829394,0.2901527744,516.0186768,136.1818237,982.6337891
75,79,0.3231706768,0.289846917,514.2266235,133.1791077,973.6741333
76,80,0.3003274328,0.308736527,494.3181152,129.1061859,973.9054565
77,81,-0.004991037613,0.3033018867,345.3469543,92.33306885,921.8145142
78,82,0.07673528634,0.3237120204,386.8285522,101.6839447,939.0415649
79,83,0.2007461017,0.2939235848,444.2325745,96.18993378,903.0264282
80,84,0.1697863026,0.3001008309,424.6852112,92.32337189,903.6695557
81,85,0.1402878541,0.3029528568,426.3292542,98.46495819,921.1473389
82,86,0.3906103061,0.2977222824,548.7097168,151.44104,1017.576416
83,87,0.3876859588,0.3114435319,550.824646,154.1805115,1025.96936
84,88,0.3965053517,0.3010899883,556.0253296,154.8040314,1025.902588
85,89,0.3826768628,0.2625190736,548.7678833,144.2949219,961.9858398
86,90,0.3829381096,0.2610966739,551.3261719,145.7444305,971.3451538
87,91,0.3882961767,0.253788147,555.8162231,148.6385193,970.3220825
88,92,0.3649124829,0.2572704649,541.9262695,140.3241425,953.2935791
89,93,0.3557097034,0.2548747677,537.5863037,137.969986,953.8550415
90,94,0.3670841518,0.2671307684,539.8890991,139.5083771,963.3047485
91,95,0.3565152585,0.2503911156,528.8641968,133.6648712,915.7695312
92,96,0.3717635523,0.2388699889,536.6676636,139.7372131,914.5884399
93,97,0.3650759307,0.2290896382,532.4037476,139.1114807,895.8983765
94,98,0.457509257,0.07808915588,577.3734741,214.3684235,883.4465942
95,99,0.4445301158,0.1057735684,574.6015015,204.922226,885.0093994
96,100,0.4604802976,0.04609090993,585.187439,224.7504425,895.9701538
97,101,0.462790845,-0.08095903103,650.3889771,332.078064,987.5172119
98,102,0.4636396964,-0.0702107164,651.946167,330.0027771,989.0490112
99,103,0.4569602272,-0.07556515074,653.7411499,331.6826477,994.625061
100,104,0.4431160411,-0.1392439976,633.8103638,350.0571594,994.5734253
101,105,0.4518489085,-0.1500990906,633.0748291,349.081543,988.3904419
102,107,0.4756113812,-0.03304257386,643.1665649,300.5991821,969.6762085
103,108,0.4748426302,-0.03366559791,648.6817627,304.3209229,980.4755859
104,109,0.4743853739,-0.03786009705,648.2416382,309.1575623,977.135498
105,110,0.4661542463,-0.07786294947,649.961792,328.2870789,983.5541382
106,111,0.4684409404,-0.07726788277,647.7982788,326.5342712,978.145752
107,112,0.4684299302,-0.06202138374,650.2890625,322.1358948,981.3041992
108,113,0.4568045827,-0.1044793033,631.8397827,327.788269,951.965271
109,114,0.4598057979,-0.115229657,628.3929443,331.7731628,949.401001
110,115,0.4556077923,-0.1271733974,623.1246948,328.4598999,939.8948975
111,116,0.4388314715,-0.1924451509,615.992981,354.120575,984.4628906
112,117,0.4348088561,-0.2019184351,609.9899902,355.0754089,983.6884155
113,118,0.4359415838,-0.1973431577,608.5031738,353.7090149,971.3964233
114,119,0.4402473934,-0.1842971172,613.3707886,351.8390503,966.3491821
115,120,0.4426085235,-0.1898866264,612.1707153,350.9457092,960.6969604
116,121,0.4459016619,-0.1783849745,617.7481079,349.260376,961.8876953
117,122,0.4479027835,-0.1775065619,616.2977905,348.2190247,956.4537354
118,123,0.002583352523,-0.4454083333,346.302948,393.1555481,820.8377075
119,124,0.1113572376,-0.4302717504,381.9883728,391.6282654,820.7019043
120,125,0.09591464779,-0.4267671803,383.4718933,384.8748779,839.2183228
121,127,0.4649924969,0.03612925923,659.4180908,306.4052429,1059.713379
122,128,0.4764554077,0.06055963129,652.3570557,284.9241333,1050.340454
123,129,0.4238923054,-0.2708254334,557.380249,365.4423828,1016.054138
124,130,0.3789465568,-0.2933687279,538.7367554,367.7156982,1014.400574
125,131,0.378809757,-0.295134577,538.7116699,365.3539429,989.8151855
126,132,0.2154232784,-0.3520047766,448.1013184,375.7485046,1008.5495
127,133,0.1921189794,-0.3422373615,436.2889404,376.4298401,1008.052002
128,134,0.2490633019,-0.3560389677,442.2774048,373.5817566,984.0228271
129,135,0.1318054895,-0.3973126213,393.8119812,375.6629639,982.659668
130,136,0.1303429761,-0.3631481678,395.8737183,378.1283875,1006.809082
131,137,0.1035669107,-0.3715757735,384.2753601,378.4354553,1006.583374
132,138,0.0514435362,-0.358175197,355.3847351,378.8507385,1006.275391
133,139,0.03054015191,-0.366725617,346.0909729,378.8783264,1006.253296
134,140,0.1222233226,-0.3870715431,393.3935242,373.0054932,957.1727295
135,141,0.2735764954,-0.3354721283,476.5985413,373.7590027,1010.000427
136,142,0.4113731641,-0.2300913716,589.3731689,361.0596619,1019.22821
137,143,0.4425565239,-0.1350160805,634.6740112,352.6340637,1014.083801
138,144,0.4420447903,-0.1372247884,636.9906006,353.2556763,1024.945068
139,145,0.4329361723,-0.1763847442,618.4997559,356.5499268,1022.474915
140,146,0.4446529403,-0.1206823144,643.4104004,351.9222717,1025.978149
141,147,0.4501937437,-0.1206793073,646.0029297,350.4938965,1023.068054
142,149,0.448058017,-0.1119900502,648.6882324,349.3717651,1023.897766
143,150,0.4475764647,-0.1092902666,648.3004761,350.2306824,1027.273071
144,151,0.4475706663,-0.1015861079,651.2503662,348.0702515,1024.85791
145,153,0.4474417054,-0.09272713054,653.6744385,346.6034851,1025.937988
146,155,0.4504128582,-0.09119369302,655.9446411,344.9820557,1027.130615
147,156,0.455614675,-0.08698853954,654.7550049,346.7218628,1029.926758
148,157,0.4499101705,-0.07938104964,658.0445557,343.2154846,1028.428589
149,158,0.4525571627,-0.08135450145,658.1504517,344.0864563,1031.908936
150,160,0.4503590995,-0.06885465451,659.9559326,341.3132019,1029.824951
151,162,0.4597111068,-0.04589134955,663.8016357,333.2729187,1028.529541
152,163,0.4555706646,-0.04819886,664.5274658,335.8417053,1038.09021
153,164,0.454774175,-0.05870226942,663.3082275,338.0774231,1036.415283
154,166,0.4558495631,-0.04167582846,664.7111206,330.9358826,1030.257446
155,168,0.4609721315,-0.0188744405,665.5482788,326.0953064,1033.833984
156,169,0.461683504,-0.02756188252,666.005249,331.1170654,1041.629761
157,170,0.4590449707,-0.03115356097,665.3067627,328.5342712,1032.032104
158,172,0.457817873,-0.03736108407,665.4401855,333.5145569,1039.833496
159,174,0.462702892,-0.01823640856,665.9622803,326.4779663,1040.697754
160,175,0.457441936,-0.02771721669,666.1722412,328.598175,1043.516846
161,178,0.4582346953,-0.009408233494,665.0970459,323.5547791,1047.247192
162,179,0.4581706194,-0.01859832438,665.8306885,325.9458618,1045.50293
163,180,0.4624275798,0.003428495429,663.4591675,316.4896545,1040.928711
164,181,0.4580676443,-0.01288401821,664.8612061,321.257782,1037.40918
165,182,0.4748316689,0.1777301074,645.1218872,263.2842102,1091.073364
166,183,0.4710748815,0.1117181363,651.3024902,281.9519653,1077.50708
167,184,0.4749588962,0.05392902386,655.3596191,294.1847839,1068.608765
168,185,0.4527156809,0.2951594338,630.4041748,216.9365997,1114.367798
169,186,0.4566615408,0.2950102067,631.4012451,221.6839905,1121.243896
170,187,0.4603629743,0.2890192175,631.9151001,221.6978149,1110.857544
171,188,0.4536839298,0.2833433965,633.1771851,227.0826263,1117.333618
172,189,0.4631777767,0.2632648498,634.9540405,231.2104492,1103.844238
173,190,0.4687030491,0.2789302573,637.9943848,241.7039185,1106.735474
174,191,0.4807130981,0.2320519,641.1056519,250.2002869,1089.839844
175,195,0.4407899018,0.3232932573,621.4354248,206.2344513,1128.7146
176,196,0.4431501814,0.3187911908,621.4718018,204.4580383,1123.583374
177,197,0.4383542399,0.3269109694,618.7278442,206.0405273,1132.708008
178,200,0.4323773214,0.3315118348,614.9073486,203.2287445,1130.92688
179,203,0.4241497639,0.3379084323,613.7514648,204.2724457,1133.961182
180,210,0.4090322889,0.3515844046,601.2114258,203.1501923,1134.638428
181,212,0.4202811109,0.3424831496,605.1098022,203.0699768,1134.746094
182,214,0.4041471265,0.358608431,597.5237427,203.5508423,1134.296753
183,215,0.2606348269,0.4199845477,490.7483826,206.8911133,1109.131958
184,216,0.1908914993,0.4503318326,442.3654785,211.3881836,1105.820679
185,217,0.2342190356,0.4453745233,463.0196533,220.9474792,1121.565552
186,218,0.2686720798,0.4450700588,479.7497864,219.4530182,1122.633301
187,219,0.256376314,0.4173736081,490.556366,218.3805237,1123.399658
188,220,0.2586710419,0.4166244796,490.8125916,213.3126068,1117.43335
189,221,0.003414045169,0.4509660156,345.3069763,225.820755,1118.073975
190,222,0.02084062275,0.4575380765,358.2728271,225.7652893,1118.116211
191,223,0.1313479321,0.4445526532,395.5102844,224.9450531,1118.707397
192,224,0.09446567794,0.4605801612,393.8668213,214.0535583,1103.773193
193,225,0.155187837,0.434673283,432.7008667,223.1446686,1119.995605
194,226,0.1896294919,0.4294682822,442.7070007,222.492157,1120.461914
195,227,0.07588098919,-0.4739895816,374.4989929,430.1365051,684.7999878
196,228,0.05198404561,-0.4764160313,362.8667603,428.759552,709.479248
197,230,0.004589997304,-0.4815442421,346.4268494,430.1833801,705.0847778
198,231,-0.02003559999,-0.4756392087,346.4060669,427.1575012,723.6662598
199,232,0.02765716999,-0.4819800282,362.5155029,424.2265015,733.7553101
200,233,0.0006196616348,-0.4758473528,346.3955994,425.0881348,733.1743164
201,235,0.03633737563,-0.461571943,362.4685974,417.3602905,757.0577393
202,237,0.06592858946,-0.4326965887,362.6751099,409.0937805,779.2575684
203,238,0.001365229649,-0.4349866751,346.3450317,409.0914612,780.6511841
204,239,0.0637114472,-0.4593698291,363.0922241,400.7557068,800.432373
205,241,0.001056191676,-0.4006973306,346.275116,383.3438416,847.2208862
206,242,0.122304199,-0.4076459112,385.1097412,379.2308655,856.1369019
207,244,0.007451484607,-0.3741790724,346.1614685,372.6948242,947.3858643
208,246,0.1019325839,-0.3938290423,392.5753784,370.9303589,935.2299805
209,248,0.08081916084,-0.391756269,391.432312,370.0820618,916.7612915
210,249,0.01321895157,-0.4047652712,346.2140503,371.0546265,902.7365112
211,250,0.120438384,-0.4097905826,390.0395203,370.4434204,900.6954346
212,251,0.007979124046,-0.4230298731,346.2299194,372.4156799,888.7857666
213,252,0.09741794874,-0.3956101144,388.4718018,372.030365,885.9397583
214,254,0.08751726453,-0.3975925091,386.8034668,374.9324951,871.4326172
215,255,0.2268340121,-0.3730231307,441.4564209,370.9907532,958.6148071
216,256,0.2499651231,-0.3739004482,439.8596497,368.9281006,936.6811523
217,257,0.2065425731,-0.3879896925,437.6177063,367.9604492,918.1104736
218,258,0.1957046346,-0.3842200143,434.8618774,368.088623,901.8804932
219,259,0.2402917757,-0.3822314606,431.7226257,369.3589172,886.9120483
220,260,0.2264659622,-0.3813045332,428.3295593,371.875061,872.1784058
221,261,0.1795010285,-0.3849889515,424.8140869,375.6924744,856.725647
222,262,0.3204420394,-0.3086274412,516.7924805,370.1184082,1012.652039
223,263,0.3405832115,-0.3259703156,490.5961609,370.1384583,986.4092407
224,264,0.3068151432,-0.3244036592,489.3927917,367.6374817,961.0469971
225,265,0.3448174059,-0.3458048767,487.0610962,365.5600891,939.0591431
226,266,0.3491728536,-0.3558176221,483.7653198,364.3656921,920.3037109
227,267,0.3228493008,-0.3547548062,479.6705933,364.0881958,903.8071289
228,268,0.3095832211,-0.3562275447,474.9407349,364.8282776,888.5067139
229,269,0.331607243,-0.3676697245,469.7386475,366.7210693,873.4232788
230,270,0.3009045279,-0.3665900321,464.2295532,369.8020325,857.7042847
231,271,0.1695535634,-0.3956544517,421.3275452,380.7120972,839.8109741
232,272,0.4198707607,-0.219416646,571.0482178,333.806427,880.6021729
233,273,0.4183215875,-0.2197311197,565.1268311,332.9779053,872.3279419
234,274,0.4160889586,-0.2190328707,561.9799194,328.4888916,864.5621948
235,275,0.421330025,-0.2345989106,561.7904663,336.5872192,871.668457
236,276,0.4169441135,-0.2284843354,567.4915161,337.1855164,879.9127197
237,277,0.4184475952,-0.2401792057,563.6755981,340.2963257,879.3031006
238,278,0.4201902856,-0.2240759568,568.9959717,340.9803772,887.4255981
239,279,0.4127442948,-0.2421118776,564.7349854,343.6300964,886.8359985
240,280,0.4138086838,-0.2427671042,569.6237793,344.3756104,894.895874
241,281,0.41011419,-0.2598981758,564.9638672,346.5877075,894.3242798
242,282,0.4196071008,-0.2305906338,574.2548828,345.3871765,902.987915
243,283,0.4261597395,-0.2130311106,573.0401001,338.1295776,888.0467529
244,284,0.4173601912,-0.225392869,574.1032715,341.9739075,895.5001221
245,285,0.4162257658,-0.219890795,578.9578857,343.2385254,903.6049805
246,286,0.4239090671,-0.2299061417,583.5203247,344.7180786,911.8362427
247,287,0.4123441721,-0.239590053,572.0203857,350.975769,918.4789429
248,288,0.4175641224,-0.2591570554,568.3626709,349.9948425,910.036438
249,289,0.422307765,-0.2280531366,578.5943604,346.615387,911.2089233
250,290,0.4163510864,-0.2452379815,569.3960571,347.3732605,902.4002686
251,292,0.4277283662,-0.211095394,588.3081055,342.6942139,912.4862671
252,293,0.4263267175,-0.2131491303,583.4943848,340.9382935,904.2473755
253,295,0.4095266659,-0.2567493392,560.1375122,348.5983887,893.7890015
254,296,0.4095924275,-0.2519542304,564.3929443,349.1866455,901.8453369
255,297,0.4006851381,-0.276720041,557.6906128,352.7684021,908.9900513
256,298,0.4065376074,-0.2647481348,564.1547241,354.3065186,926.1848145
257,301,0.4339645146,-0.1795269996,592.7727661,325.4347534,900.5817261
258,302,0.4237612577,-0.1962235413,577.2459106,326.0583496,882.4205322
259,303,0.4348069904,-0.1743669503,584.4874878,312.7420959,885.9971313
260,304,0.4209193494,-0.176406556,570.7836304,310.8700256,867.4794922
261,305,0.4341412257,-0.1366020426,588.3319702,303.4906311,888.5456543
262,306,0.4328775545,-0.1777394771,574.2249756,301.641449,869.0066528
263,307,0.4360821153,-0.09385432588,591.3991699,294.0639954,891.1419678
264,308,0.4371548911,-0.1591748785,595.612854,321.0915527,902.2260742
265,309,0.42939866,-0.199560771,579.8643188,321.7712402,883.5220337
266,310,0.4451875572,-0.04046464531,595.0474854,274.7157898,896.5194092
267,311,0.4439356315,-0.03230166012,602.3105469,276.4848633,907.739502
268,312,0.4451307637,-0.0537572419,601.9036865,281.3627319,906.0735474
269,313,0.465880334,-0.02545850399,602.177002,266.8415527,911.0345459
270,314,0.4552143879,-0.02100911778,609.0355225,269.214325,922.6671143
271,315,0.4594521295,-0.02344662357,609.5792847,278.8052673,918.8171387
272,316,0.4485011493,-0.06435602675,593.6797485,284.4695129,893.7904663
273,317,0.4439063163,-0.0755482719,601.0695801,286.2476807,904.4286499
274,318,0.4542793758,-0.09625126228,606.0618896,298.122406,911.1733398
275,319,0.445864715,-0.1459879614,602.6224976,307.4633484,907.5244141
276,320,0.4608820967,-0.09098614806,620.382019,304.0397949,930.760498
277,321,0.4523504944,-0.1370387604,619.5923462,332.4709167,937.5061646
278,322,0.455166257,-0.1365113166,614.1211548,329.3688049,928.4226074
